"","Indice","response","phi_l_ed","phi_l_jw","phi_l_dm1","phi_l_dm2","phi_f_ed","phi_f_jw","phi_f_dm1","phi_f_dm2","phi_m_ed","phi_m_jw","phi_m_dm1","phi_m_dm2","phi_addr","phi_age","phi_res_city","phi_race","phi_ethnic","phi_party","phi_gender","phi_birth_st"
"2303",2303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2304",2304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1
"2305",2305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2306",2306,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2307",2307,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2308",2308,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2309",2309,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2310",2310,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2311",2311,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2312",2312,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2313",2313,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,1,1,1,1,1
"2314",2314,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2315",2315,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2316",2316,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2317",2317,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2318",2318,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2319",2319,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2320",2320,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2321",2321,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2322",2322,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2323",2323,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2324",2324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2325",2325,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2326",2326,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2327",2327,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2328",2328,1,0,0,0,0,0,0,0,0,1,0.0333333333333334,1,1,0,1,1,1,1,0,1,1
"2329",2329,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2330",2330,1,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,1,1,1,1,1
"2331",2331,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2332",2332,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2333",2333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2334",2334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2335",2335,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2336",2336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2337",2337,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2338",2338,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2339",2339,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2340",2340,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2341",2341,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2342",2342,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2343",2343,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2344",2344,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2345",2345,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2346",2346,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2347",2347,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2348",2348,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2349",2349,1,0,0,0,0,0,0,0,0,4,0.24,2,2,0,1,1,1,1,1,1,1
"2350",2350,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2351",2351,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1
"2352",2352,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2353",2353,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1
"2354",2354,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2355",2355,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1
"2356",2356,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2357",2357,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2358",2358,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2359",2359,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2360",2360,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2361",2361,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2362",2362,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2363",2363,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2364",2364,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2365",2365,1,0,0,0,0,0,0,0,0,4,0.24,2,3,11,1,1,1,1,0,1,1
"2366",2366,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2367",2367,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2368",2368,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2369",2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2370",2370,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2371",2371,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2372",2372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2373",2373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2374",2374,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2375",2375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2376",2376,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2377",2377,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2378",2378,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,1,1,1,1,1
"2379",2379,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2380",2380,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2381",2381,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,1,1,0,1,1
"2382",2382,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2383",2383,1,7,0.558333333333333,4,4,0,0,0,0,0,0,0,0,12,1,0,1,1,1,1,1
"2384",2384,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2385",2385,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2386",2386,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2387",2387,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2388",2388,1,0,0,0,0,0,0,0,0,7,1,3,3,0,1,1,1,1,1,1,1
"2389",2389,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2390",2390,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2391",2391,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,1,1,1,1,1
"2392",2392,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2393",2393,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,1,1,1,1,1
"2394",2394,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2395",2395,1,0,0,0,0,0,0,0,0,0,0,0,0,16,1,1,1,1,1,1,1
"2396",2396,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2397",2397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2398",2398,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1,1,1,1,1,1
"2399",2399,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,1,1,1,1,1
"2400",2400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2401",2401,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2402",2402,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2403",2403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2404",2404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2405",2405,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1
"2406",2406,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1
"2407",2407,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2408",2408,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,1,1
"2409",2409,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2410",2410,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2411",2411,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2412",2412,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2413",2413,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2414",2414,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2415",2415,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2416",2416,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2417",2417,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2418",2418,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2419",2419,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2420",2420,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2421",2421,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2422",2422,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2423",2423,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2424",2424,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2425",2425,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2426",2426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2427",2427,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2428",2428,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2429",2429,1,0,0,0,0,3,0.175,1,1,0,0,0,0,0,1,1,1,1,0,1,1
"2430",2430,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2431",2431,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2432",2432,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2433",2433,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2434",2434,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2435",2435,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2436",2436,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2437",2437,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2438",2438,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2439",2439,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2440",2440,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2441",2441,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2442",2442,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2443",2443,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2444",2444,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2445",2445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2446",2446,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2447",2447,1,0,0,0,0,0,0,0,0,0,0,0,0,15,1,1,1,1,1,1,1
"2448",2448,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2449",2449,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2450",2450,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2451",2451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2452",2452,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2453",2453,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2454",2454,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2455",2455,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2456",2456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2457",2457,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2458",2458,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2459",2459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1
"2460",2460,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2461",2461,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2462",2462,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2463",2463,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2464",2464,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2465",2465,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2466",2466,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2467",2467,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2468",2468,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2469",2469,1,0,0,0,0,0,0,0,0,5,0.25,3,3,13,1,1,1,1,1,1,0
"2470",2470,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2471",2471,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2472",2472,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2473",2473,1,0,0,0,0,0,0,0,0,6,0.257142857142857,2,2,0,1,1,1,1,1,1,1
"2474",2474,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2475",2475,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2476",2476,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2477",2477,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2478",2478,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2479",2479,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2480",2480,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2481",2481,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2482",2482,1,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,1,1,1,1,1
"2483",2483,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2484",2484,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2485",2485,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2486",2486,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2487",2487,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2488",2488,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2489",2489,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2490",2490,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2491",2491,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2492",2492,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2493",2493,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1,1,1,1,1,1
"2494",2494,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2495",2495,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2496",2496,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2497",2497,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2498",2498,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2499",2499,1,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,1,1,1,1,1
"2500",2500,1,0,0,0,0,0,0,0,0,5,0.25,4,4,0,1,1,1,1,1,1,1
"2501",2501,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2502",2502,1,0,0,0,0,0,0,0,0,0,0,0,0,13,1,1,1,1,1,1,1
"2503",2503,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2504",2504,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2505",2505,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2506",2506,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2507",2507,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2508",2508,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2509",2509,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2510",2510,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2511",2511,1,6,1,3,3,0,0,0,0,6,0.257142857142857,2,2,0,1,1,1,1,1,1,1
"2512",2512,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2513",2513,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2514",2514,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2515",2515,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2516",2516,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2517",2517,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2518",2518,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2519",2519,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2520",2520,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2521",2521,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2522",2522,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2523",2523,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2524",2524,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2525",2525,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2526",2526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2527",2527,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2528",2528,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2529",2529,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2530",2530,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2531",2531,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2532",2532,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2533",2533,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1
"2534",2534,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2535",2535,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2536",2536,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2537",2537,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2538",2538,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2539",2539,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2540",2540,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2541",2541,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2542",2542,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2543",2543,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2544",2544,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,1,0,1,1,1
"2545",2545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2546",2546,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2547",2547,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2548",2548,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2549",2549,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2550",2550,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2551",2551,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2552",2552,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2553",2553,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1
"2554",2554,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2555",2555,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2556",2556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2557",2557,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2558",2558,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2559",2559,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2560",2560,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2561",2561,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2562",2562,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
"2563",2563,1,0,0,0,0,0,0,0,0,0,0,0,0,14,1,1,0,0,1,1,1
"2564",2564,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2565",2565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2566",2566,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2567",2567,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2568",2568,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2569",2569,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2570",2570,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2571",2571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2572",2572,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2573",2573,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2574",2574,1,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,1,1,1,1,1
"2575",2575,1,0,0,0,0,0,0,0,0,5,0.444444444444445,2,2,14,1,0,1,1,0,1,1
"2576",2576,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2577",2577,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2578",2578,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2579",2579,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2580",2580,1,10,0.585714285714286,4,4,0,0,0,0,0,0,0,0,15,1,0,1,1,0,1,1
"2581",2581,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2582",2582,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"2583",2583,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
